SERIES.MATCH,EVENT,MATCH,ROUND,HALF,POSS,TEAM,OPP,SOURCE,START,END,LOST,SOURCE NOTE,LOST NOTE
68,D7s,23,Pool,2,8,KEN,USA,Restart,5,8,Poached,,
68,D7s,23,Pool,2,9,USA,KEN,Poach,8,14,HE,,HE: knock on in ruck
68,D7s,23,Pool,2,10,KEN,USA,PK,2,6,Intercepted,PK: playing the man at scrum,
68,D7s,23,Pool,2,11,USA,KEN,Intercept,10,7,HE,,HE: ball thrown to touch
68,D7s,23,Pool,2,12,KEN,USA,Line out,6,6,Line out stolen,,
68,D7s,23,Pool,2,13,USA,KEN,Line out steal,13,15,Tackled to touch,,
68,D7s,23,Pool,2,14,KEN,USA,Line out,1,1,Line out infraction,,Line out: not 5
68,D7s,23,Pool,2,15,USA,KEN,FK,15,15,TRY,Line out: not 5,TRY: converted
68,D7s,23,Pool,2,16,KEN,USA,FK,8,14,TRY,FK: restart not 10 by kicking team,TRY: converted
68,D7s,23,Pool,2,17,KEN,USA,Reclaim,7,14,TRY,,
69,D7s,23,Pool,1,1,ENG,AUS,Restart,6,14,PEN,,PEN: bc not releasing
69,D7s,23,Pool,1,2,AUS,ENG,PK,2,13,Intercepted,PK: bc not releasing,
69,D7s,24,Pool,1,3,ENG,AUS,Intercept,3,15,TRY,,
69,D7s,24,Pool,1,4,AUS,ENG,Restart,4,12,HE,,HE: knock on
69,D7s,24,Pool,1,5,ENG,AUS,Scrum,4,5,Intercepted,,Intercept: offload
69,D7s,24,Pool,1,6,AUS,ENG,Intercept,11,14,PEN,,PEN: bc not releasing
69,D7s,24,Pool,1,7,ENG,AUS,PK,2,7,PEN,PK: bc not releasing,PEN: diving over
69,D7s,24,Pool,1,8,AUS,ENG,PK,9,14,TRY,,
69,D7s,24,Pool,2,9,ENG,AUS,Reclaim,9,8,HE,,HE: knock on
69,D7s,24,Pool,2,10,AUS,ENG,Scrum,8,14,TRY,,TRY: converted
69,D7s,24,Pool,2,11,ENG,AUS,Line out,6,11,Poached,Line out: restart lost to touch by kicking team,
69,D7s,24,Pool,2,12,AUS,ENG,Poach,5,5,Counter ruck,,
69,D7s,24,Pool,2,13,ENG,AUS,Counter ruck,11,13,Poached,,
69,D7s,24,Pool,2,14,AUS,ENG,Poach,3,3,HE,,HE: knock on
69,D7s,24,Pool,2,15,ENG,AUS,Scrum,13,12,Counter ruck,,
69,D7s,24,Pool,2,16,AUS,ENG,Counter ruck,4,2,Kick,,
69,D7s,24,Pool,2,17,ENG,AUS,Kick,9,10,HE,,HE: knock on
70,D7s,25,Bowl,1,1,CAN,FRA,Reclaim,11,11,Poached,,
70,D7s,25,Bowl,1,2,FRA,CAN,Poach,5,15,TRY,,TRY: converted
70,D7s,25,Bowl,1,3,FRA,CAN,Reclaim,10,15,TRY,,TRY: converted
70,D7s,25,Bowl,1,4,CAN,FRA,Restart,5,12,HE,,HE: ball thrown to touch
70,D7s,25,Bowl,1,5,FRA,CAN,Line out,4,7,HE,,HE: knock on
70,D7s,25,Bowl,1,6,CAN,FRA,Scrum,9,7,Counter ruck,,
70,D7s,25,Bowl,1,7,FRA,CAN,Counter ruck,9,14,TRY,,TRY: converted
70,D7s,25,Bowl,1,8,FRA,CAN,Scrum,10,7,Kicked to touch,Scrum: restart knocked by receiving team,
70,D7s,25,Bowl,2,9,FRA,CAN,Reclaim,7,15,TRY,,TRY: converted
70,D7s,25,Bowl,2,10,CAN,FRA,Restart,5,7,HE,,HE: lost fwd in tackle
70,D7s,25,Bowl,2,11,FRA,CAN,Scrum,9,14,TRY,,TRY: converted
70,D7s,25,Bowl,2,12,CAN,FRA,Restart,5,14,TRY,,TRY: converted
70,D7s,25,Bowl,2,13,FRA,CAN,Restart,5,8,Intercepted,,
70,D7s,25,Bowl,2,14,CAN,FRA,Intercept,8,14,TRY,,
70,D7s,25,Bowl,2,15,CAN,FRA,Scrum,11,14,TRY,Scrum: restart knocked by receiving team,TRY: converted
70,D7s,25,Bowl,2,16,FRA,CAN,Restart,6,14,TRY,,TRY: converted
71,D7s,26,Bowl,1,1,JPN,USA,Restart,6,7,Line out infraction,,Line out: not straight
71,D7s,26,Bowl,1,2,USA,JPN,Scrum,9,12,Poached,Scrum: line out not straight,
71,D7s,26,Bowl,1,3,JPN,USA,Poach,4,13,TRY,,TRY: converted
71,D7s,26,Bowl,1,4,USA,JPN,Restart,5,12,HE,,HE: ball thrown to touch
71,D7s,26,Bowl,1,5,JPN,USA,Line out,4,15,TRY,,
71,D7s,26,Bowl,2,6,JPN,USA,Scrum,10,8,PEN,Scrum: restart knocked by receiving team,PEN: off side
71,D7s,26,Bowl,2,7,USA,JPN,PK,8,8,HE,PK: offside,HE: fwd pass
71,D7s,26,Bowl,2,8,JPN,USA,Scrum,8,8,PEN,,PEN: bc not releasing
71,D7s,26,Bowl,2,9,USA,JPN,PK,8,14,TRY,PK: bc not releasing,TRY: converted
71,D7s,26,Bowl,2,10,USA,JPN,Reclaim,8,14,TRY,,TRY: converted
71,D7s,26,Bowl,2,11,JPN,USA,Restart,4,10,HE,,HE: knock on
71,D7s,26,Bowl,2,12,USA,JPN,Scrum,6,3,Kicked to touch,,
72,D7s,27,Bowl,1,1,POR,BRA,Scrum,10,11,PEN,Scrum: restart knocked by receiving team,PEN: bc not releasing
72,D7s,27,Bowl,1,2,BRA,POR,PK,5,5,Kick,,
72,D7s,27,Bowl,1,3,POR,BRA,Kick,3,10,PEN,,PEN: hands in the ruck
72,D7s,27,Bowl,1,4,BRA,POR,PK,6,11,HE,PK: hands in the ruck,HE: knock on
72,D7s,27,Bowl,1,5,POR,BRA,Scrum,5,5,Kicked to touch,Scrum: knock on,
72,D7s,27,Bowl,1,6,BRA,POR,Line out,4,4,Line out stolen,,
72,D7s,27,Bowl,1,7,POR,BRA,Line out steal,12,12,TRY,,TRY: converted
72,D7s,27,Bowl,1,8,BRA,POR,FK,8,8,Intercepted,FK: restart direct to touch by kicking team,
72,D7s,27,Bowl,1,9,POR,BRA,Intercept,8,8,Intercepted,,
72,D7s,27,Bowl,1,10,BRA,POR,Intercept,8,5,PEN,,PEN: bc not releasing
72,D7s,27,Bowl,1,11,POR,BRA,PK,11,10,HE,PK: bc not releasing,HE: knock on
72,D7s,27,Bowl,2,12,BRA,POR,Reclaim,12,12,PEN,,PEN: side entry
72,D7s,27,Bowl,2,13,POR,BRA,PK,4,14,TRY,PK: side entry,TRY: converted
72,D7s,27,Bowl,2,14,BRA,POR,Restart,5,11,HE,,HE: knock on
72,D7s,27,Bowl,2,15,POR,BRA,Scrum,5,13,Kicked to touch,Scrum: knock on,
72,D7s,27,Bowl,2,16,BRA,POR,Line out,3,3,Line out infraction,,
72,D7s,27,Bowl,2,17,POR,BRA,FK,13,15,TRY,FK: line out infraction,
72,D7s,27,Bowl,2,18,BRA,POR,Restart,6,8,Kick,,
72,D7s,27,Bowl,2,19,POR,BRA,Kick,8,11,Counter ruck,,
72,D7s,27,Bowl,2,20,BRA,POR,Counter ruck,5,4,HE,,HE: ball thrown to touch
73,D7s,28,Bowl,1,1,KEN,SAM,Restart,5,7,HE,,HE: lost fwd in tackle
73,D7s,28,Bowl,1,2,SAM,KEN,Scrum,9,14,TRY,Scrum: knock on,TRY: converted
73,D7s,28,Bowl,1,3,KEN,SAM,Restart,6,5,HE,,HE: knock on
73,D7s,28,Bowl,1,4,SAM,KEN,Scrum,11,14,TRY,Scrum: knock on,TRY: converted
73,D7s,28,Bowl,1,5,KEN,SAM,Restart,6,12,HE,,HE: knock on
73,D7s,28,Bowl,1,6,SAM,KEN,Scrum,4,4,Kick,Scrum: knock on,
73,D7s,28,Bowl,1,7,KEN,SAM,Kick,7,14,TRY,,
73,D7s,28,Bowl,2,8,SAM,KEN,Restart,6,13,TRY,,
73,D7s,28,Bowl,2,9,KEN,SAM,Scrum,9,15,Poached,Scrum: restart knocked by kicking team,
73,D7s,28,Bowl,2,10,SAM,KEN,Poach,1,14,TRY,,TRY: converted
73,D7s,28,Bowl,2,11,KEN,SAM,Restart,5,9,Counter ruck,,
73,D7s,28,Bowl,2,12,SAM,KEN,Counter ruck,7,14,TRY,,TRY: converted
73,D7s,28,Bowl,2,13,KEN,SAM,Restart,2,2,Intercepted,,
73,D7s,28,Bowl,2,14,SAM,KEN,Intercept,11,14,TRY,,TRY: converted
74,D7s,29,Cup,1,1,FIJ,WAL,Restart,3,15,TRY,,
74,D7s,29,Cup,1,2,WAL,FIJ,Scrum,6,9,PEN,Scrum: restart knocked by kicking team,PEN: bc not releasing
74,D7s,29,Cup,1,3,FIJ,WAL,PK,7,13,TRY,PK: bc not releasing,TRY: converted
74,D7s,29,Cup,1,4,WAL,FIJ,Restart,6,8,PEN,,PEN: bc not releasing
74,D7s,29,Cup,1,5,FIJ,WAL,PK,8,14,TRY,PK: bc not releasing,TRY: converted
74,D7s,29,Cup,1,6,FIJ,WAL,Reclaim,8,14,TRY,,
74,D7s,29,Cup,1,7,WAL,FIJ,FK,8,10,Poached,FK: restart not 10 by kicking team,
74,D7s,29,Cup,1,8,FIJ,WAL,Poach,6,10,Tackled to touch,,
74,D7s,29,Cup,2,9,WAL,FIJ,Scrum,6,1,HE,Scrum: restart knocked by kicking team,HE: ball thrown to touch
74,D7s,29,Cup,2,10,FIJ,WAL,Line out,15,13,TRY,,TRY: converted
74,D7s,29,Cup,2,11,WAL,FIJ,Restart,8,14,TRY,,
74,D7s,29,Cup,2,12,WAL,FIJ,PK,10,13,TRY,PK: knocked fwd to teammate on restart by receiving team,
74,D7s,29,Cup,2,13,FIJ,WAL,FK,8,12,HE,FK: restart direct to touch by kicking team,HE: knock on
74,D7s,29,Cup,2,14,WAL,FIJ,Scrum,4,15,TRY,,TRY: converted
75,D7s,30,Cup,1,1,SCO,AUS,Restart,3,13,TRY,,
75,D7s,30,Cup,1,2,AUS,SCO,Restart,4,15,Line out stolen,,
75,D7s,30,Cup,1,3,SCO,AUS,Line out steal,1,2,Intercepted,,Intercept: lost fwd in tackle
75,D7s,30,Cup,1,4,AUS,SCO,Intercept,14,13,Intercepted,Intercept: lost fwd in tackle,Intercept: lost fwd in tackle
75,D7s,30,Cup,1,5,SCO,AUS,Intercept,3,9,Line out stolen,Intercept: lost fwd in tackle,
75,D7s,30,Cup,1,6,AUS,SCO,Line out steal,7,13,TRY,,
75,D7s,30,Cup,1,7,SCO,AUS,Restart,6,9,PEN,,PEN: bc not releasing
75,D7s,30,Cup,1,8,AUS,SCO,PK,7,15,TRY,PK: bc not releasing,
75,D7s,30,Cup,2,9,AUS,SCO,Restart,4,14,TRY,,TRY: converted
75,D7s,30,Cup,2,10,AUS,SCO,Reclaim,11,14,TRY,,
75,D7s,30,Cup,2,11,SCO,AUS,FK,8,15,Maul,FK: restart direct to touch by kicking team,
75,D7s,30,Cup,2,12,AUS,SCO,Scrum,1,2,Kick,Scrum: maul held up,Kick: charge down
75,D7s,30,Cup,2,13,SCO,AUS,Kick,14,14,TRY,Kick: charge down,TRY: converted
75,D7s,30,Cup,2,14,AUS,SCO,Restart,4,4,PEN,,PEN: bc not releasing
75,D7s,30,Cup,2,15,SCO,AUS,PK,12,13,TRY,PK: bc not releasing,
75,D7s,30,Cup,2,16,AUS,SCO,Scrum,4,4,Kicked to touch,Scrum: restart knocked by kicking team,
76,D7s,31,Cup,1,1,ARG,RSA,Restart,5,7,Poached,,
76,D7s,31,Cup,1,2,RSA,ARG,Poach,9,9,Poached,,
76,D7s,31,Cup,1,3,ARG,RSA,Poach,7,8,HE,,HE: fwd pass
76,D7s,31,Cup,1,4,RSA,ARG,Scrum,8,15,TRY,,TRY: converted
76,D7s,31,Cup,1,5,ARG,RSA,Restart,4,2,HE,,HE: knock on
76,D7s,31,Cup,1,6,RSA,ARG,Scrum,14,14,PEN,Scrum: knock on,PEN: diving over
76,D7s,31,Cup,1,7,ARG,RSA,PK,2,7,Line out stolen,,
76,D7s,31,Cup,1,8,RSA,ARG,Line out steal,9,14,TRY,,TRY: converted
76,D7s,31,Cup,1,9,ARG,RSA,Restart,1,2,Counter ruck,,
76,D7s,31,Cup,1,10,RSA,ARG,Counter ruck,14,14,TRY,,TRY: converted
76,D7s,31,Cup,1,11,ARG,RSA,Restart,1,1,Tackled to touch,,
76,D7s,31,Cup,2,12,RSA,ARG,Restart,4,5,PEN,,PEN: diving over
76,D7s,31,Cup,2,13,ARG,RSA,PK,11,14,HE,PK: diving over,HE: knock on
76,D7s,31,Cup,2,14,RSA,ARG,Scrum,2,4,Line out stolen,,
76,D7s,31,Cup,2,15,ARG,RSA,Line out steal,12,14,Intercepted,,
76,D7s,31,Cup,2,16,RSA,ARG,Intercept,2,13,TRY,,
76,D7s,31,Cup,2,17,RSA,ARG,Line out,12,11,Kick,Line out: restart lost to touch by receiving team,
76,D7s,31,Cup,2,18,ARG,RSA,Kick,2,2,PEN,,PEN: bc not releasing
76,D7s,31,Cup,2,19,RSA,ARG,PK,14,14,Kick,PK: bc not releasing,Kick: through goal
76,D7s,31,Cup,2,20,ARG,RSA,Scrum,2,1,Kick,Scrum: kicked through goal,
76,D7s,31,Cup,2,21,RSA,ARG,Kick,11,13,TRY,,TRY: converted
76,D7s,31,Cup,2,22,ARG,RSA,PK,4,8,Intercepted,PK: illegal ctc on restart by kicking team,
76,D7s,31,Cup,2,23,RSA,ARG,Intercept,8,14,TRY,,TRY: converted
77,D7s,32,Cup,1,1,ENG,NZL,Restart,3,5,Poached,,
77,D7s,32,Cup,1,2,NZL,ENG,Poach,11,15,TRY,,
77,D7s,32,Cup,1,3,ENG,NZL,Restart,2,14,Counter ruck,,
77,D7s,32,Cup,1,4,NZL,ENG,Counter ruck,2,5,Intercepted,,Intercept: lost fwd in tackle
77,D7s,32,Cup,1,5,ENG,NZL,Intercept,11,14,TRY,Intercept: lost fwd in tackle,TRY: converted
77,D7s,32,Cup,1,6,NZL,ENG,Restart,4,15,Line out stolen,,
77,D7s,32,Cup,1,7,ENG,NZL,Line out steal,1,4,PEN,,PEN: diving over
77,D7s,32,Cup,1,8,NZL,ENG,PK,12,13,TRY,PK: diving over,
77,D7s,32,Cup,1,9,ENG,NZL,Restart,6,12,Line out stolen,,
77,D7s,32,Cup,1,10,NZL,ENG,Line out steal,2,15,TRY,,TRY: converted
77,D7s,32,Cup,2,11,ENG,NZL,Restart,8,8,Counter ruck,,
77,D7s,32,Cup,2,12,NZL,ENG,Counter ruck,8,13,TRY,,
77,D7s,32,Cup,2,13,ENG,NZL,Restart,3,5,PEN,,PEN: off side
77,D7s,32,Cup,2,14,NZL,ENG,PK,11,14,Intercepted,PK: offside,Intercept: pop from ground
77,D7s,32,Cup,2,15,ENG,NZL,Intercept,2,9,Tackled to touch,Intercept: pop from ground,
77,D7s,32,Cup,2,16,NZL,ENG,Line out,7,13,TRY,,TRY: converted
77,D7s,32,Cup,2,17,NZL,ENG,Reclaim,12,14,Intercepted,,Intercept: lost fwd in tackle
77,D7s,32,Cup,2,18,ENG,NZL,Intercept,1,7,Intercepted,,Intercept: lost fwd in tackle
77,D7s,32,Cup,2,19,NZL,ENG,Intercept,9,8,Kicked to touch,,
78,D7s,33,Shield,1,1,JPN,CAN,Restart,5,5,PEN,,PEN: bc not releasing
78,D7s,33,Shield,1,2,CAN,JPN,PK,11,11,HE,PK: bc not releasing,HE: fwd pass
78,D7s,33,Shield,1,3,JPN,CAN,Scrum,5,14,Maul,Scrum: fwd pass,
78,D7s,33,Shield,1,4,CAN,JPN,Scrum,2,14,TRY,Scrum: maul held up,TRY: converted
78,D7s,33,Shield,1,5,CAN,JPN,Reclaim,8,15,TRY,,
78,D7s,33,Shield,1,6,JPN,CAN,Restart,8,14,HE,,HE: fwd pass
78,D7s,33,Shield,1,7,CAN,JPN,Scrum,2,2,Scrum stolen,Scrum: fwd pass,
78,D7s,33,Shield,1,8,JPN,CAN,Scrum steal,14,8,Counter ruck,,
78,D7s,33,Shield,1,9,CAN,JPN,Counter ruck,8,14,TRY,,
78,D7s,33,Shield,2,10,JPN,CAN,Reclaim,8,14,TRY,,TRY: converted
78,D7s,33,Shield,2,11,JPN,CAN,Reclaim,10,14,TRY,,TRY: converted
78,D7s,33,Shield,2,12,CAN,JPN,Restart,5,7,PEN,,PEN: bc not releasing
78,D7s,33,Shield,2,13,JPN,CAN,PK,9,11,Intercepted,PK: bc not releasing,Intercept: lost fwd in tackle
78,D7s,33,Shield,2,14,CAN,JPN,Intercept,5,15,TRY,,
78,D7s,33,Shield,2,15,JPN,CAN,Line out,3,8,Poached,Line out: restart rolled to touch by kicking team,
78,D7s,33,Shield,2,16,CAN,JPN,Poach,8,14,TRY,,TRY: converted
79,D7s,34,Shield,1,1,BRA,KEN,Restart,2,2,Kick,,
79,D7s,34,Shield,1,2,KEN,BRA,Kick,6,4,HE,,HE: fwd pass
79,D7s,34,Shield,1,3,BRA,KEN,Scrum,12,8,HE,,HE: knock on
79,D7s,34,Shield,1,4,KEN,BRA,Scrum,8,15,TRY,,
79,D7s,34,Shield,1,5,KEN,BRA,Reclaim,10,5,Kicked to touch,,
79,D7s,34,Shield,1,6,BRA,KEN,Line out,10,14,TRY,,TRY: converted
79,D7s,34,Shield,1,7,KEN,BRA,FK,8,15,TRY,FK: restart not 10 by kicking team,
79,D7s,34,Shield,2,8,KEN,BRA,Restart,6,6,Counter ruck,,
79,D7s,34,Shield,2,9,BRA,KEN,Counter ruck,10,12,Maul,,Maul: held up
79,D7s,34,Shield,2,10,KEN,BRA,Scrum,4,4,Intercepted,Scrum: maul held up,
79,D7s,34,Shield,2,11,BRA,KEN,Intercept,12,12,HE,,HE: knock on
79,D7s,34,Shield,2,12,KEN,BRA,Scrum,4,15,TRY,Scrum: knock on,
79,D7s,34,Shield,2,13,BRA,KEN,FK,8,14,HE,FK: restart not 10 by kicking team,HE: knock on
79,D7s,34,Shield,2,14,KEN,BRA,Scrum,2,3,Counter ruck,Scrum: knock on,
79,D7s,34,Shield,2,15,BRA,KEN,Counter ruck,13,12,HE,,HE: knock on
79,D7s,34,Shield,2,16,KEN,BRA,Scrum,2,14,TRY,Scrum: knock on,TRY: converted
80,D7s,35,Bowl,1,1,FRA,USA,Reclaim,11,13,Intercepted,,Intercept: lost fwd in tackle
80,D7s,35,Bowl,1,2,USA,FRA,Intercept,3,6,PEN,,PEN: diving over
80,D7s,35,Bowl,1,3,FRA,USA,PK,10,14,TRY,PK: diving over,TRY: converted
80,D7s,35,Bowl,1,4,USA,FRA,Restart,6,10,Intercepted,,
80,D7s,35,Bowl,1,5,FRA,USA,Intercept,6,14,TRY,,TRY: converted
80,D7s,35,Bowl,1,6,USA,FRA,FK,8,8,PEN,FK: restart not 10 by kicking team,PEN: bc not releasing
80,D7s,35,Bowl,1,7,FRA,USA,PK,8,9,HE,PK: bc not releasing,HE: knock on
80,D7s,35,Bowl,1,8,USA,FRA,Scrum,7,5,Intercepted,Scrum: knock on,
80,D7s,35,Bowl,1,9,FRA,USA,Intercept,11,15,Line out stolen,,
80,D7s,35,Bowl,1,10,USA,FRA,Line out steal,1,13,TRY,,
80,D7s,35,Bowl,2,11,USA,FRA,Reclaim,8,9,HE,,HE: knock on
80,D7s,35,Bowl,2,12,FRA,USA,Scrum,7,9,HE,Scrum: knock on,HE: ball thrown to touch
80,D7s,35,Bowl,2,13,USA,FRA,Line out,10,15,TRY,,
80,D7s,35,Bowl,2,14,FRA,USA,Restart,5,14,TRY,,
80,D7s,35,Bowl,2,15,USA,FRA,Restart,5,5,Intercepted,,Intercept: lost fwd in tackle
80,D7s,35,Bowl,2,16,FRA,USA,Intercept,14,13,TRY,,
80,D7s,35,Bowl,2,17,USA,FRA,Restart,6,15,TRY,,
81,D7s,36,Bowl,1,1,SAM,POR,Restart,5,15,TRY,,
81,D7s,36,Bowl,1,2,SAM,POR,PK,11,15,Tackled to touch,PK: offside on restart by receiving team,
81,D7s,36,Bowl,1,3,POR,SAM,Line out,1,8,Kick,,
81,D7s,36,Bowl,1,4,SAM,POR,Kick,3,14,TRY,,TRY: converted
81,D7s,36,Bowl,1,5,POR,SAM,Restart,6,4,HE,,HE: knock on
81,D7s,36,Bowl,1,6,SAM,POR,Scrum,12,14,Intercepted,Scrum: knock on,Intercept: offload
81,D7s,36,Bowl,1,7,POR,SAM,Intercept,2,5,Intercepted,Intercept: off load,Intercept: offload
81,D7s,36,Bowl,1,8,SAM,POR,Intercept,11,14,TRY,Intercept: off load,TRY: converted
81,D7s,36,Bowl,2,9,POR,SAM,Restart,5,5,PEN,,PEN: bc not releasing
81,D7s,36,Bowl,2,10,SAM,POR,PK,11,14,Intercepted,PK: bc not releasing,Intercept: offload
81,D7s,36,Bowl,2,11,POR,SAM,Intercept,2,14,TRY,Intercept: off load,TRY: converted
81,D7s,36,Bowl,2,12,POR,SAM,Reclaim,11,14,PT,,PT: high tackle; PT: converted
81,D7s,36,Bowl,2,13,POR,SAM,Scrum,11,9,Kick,Scrum: restart knocked by receiving team,
81,D7s,36,Bowl,2,14,SAM,POR,Kick,4,4,PEN,Kick: charge down,PEN: playing ball on ground
81,D7s,36,Bowl,2,15,POR,SAM,PK,12,13,HE,PK: playing ball on ground,HE: knock on
81,D7s,36,Bowl,2,16,SAM,POR,Scrum,3,5,Kicked to touch,Scrum: knock on,
81,D7s,36,Bowl,2,17,POR,SAM,Line out,10,9,PEN,,PEN: bc not releasing
81,D7s,36,Bowl,2,18,SAM,POR,PK,7,7,Kicked to touch,PK: bc not releasing,
82,D7s,37,Plate,1,1,WAL,SCO,Reclaim,11,12,PEN,,PEN: bc not releasing
82,D7s,37,Plate,1,2,SCO,WAL,PK,4,14,TRY,PK: bc not releasing,TRY: converted
82,D7s,37,Plate,1,3,WAL,SCO,Restart,6,6,Counter ruck,,
82,D7s,37,Plate,1,4,SCO,WAL,Counter ruck,10,11,PEN,,PEN: bc not releasing
82,D7s,37,Plate,1,5,WAL,SCO,PK,5,8,HE,PK: bc not releasing,HE: knock on
82,D7s,37,Plate,1,6,SCO,WAL,Scrum,8,7,Tackled to touch,Scrum: knock on,
82,D7s,37,Plate,1,7,WAL,SCO,Line out,9,12,Tackled to touch,Line out: quick,
82,D7s,37,Plate,1,8,SCO,WAL,Line out,4,14,TRY,,TRY: converted
82,D7s,37,Plate,2,9,WAL,SCO,Restart,6,14,TRY,,TRY: converted
82,D7s,37,Plate,2,10,SCO,WAL,FK,8,15,TRY,FK: restart not 10 by kicking team,
82,D7s,37,Plate,2,11,WAL,SCO,Restart,4,7,PEN,,PEN: bc not releasing
82,D7s,37,Plate,2,12,SCO,WAL,PK,9,14,TRY,PK: bc not releasing,TRY: converted
82,D7s,37,Plate,2,13,SCO,WAL,PK,11,15,TRY,PK: offside on restart by receiving team,
83,D7s,38,Plate,1,1,ENG,ARG,FK,8,13,TRY,FK: restart not 10 by kicking team,
83,D7s,38,Plate,1,2,ARG,ENG,Restart,1,15,HE,,HE: knock on
83,D7s,38,Plate,1,3,ENG,ARG,Scrum,1,9,Tackled to touch,,
83,D7s,38,Plate,1,4,ARG,ENG,Line out,7,14,TRY,,TRY: converted
83,D7s,38,Plate,1,5,ENG,ARG,Scrum,5,13,TRY,Scrum: restart knocked by kicking team,TRY: converted
83,D7s,38,Plate,2,6,ARG,ENG,Restart,7,7,PEN,,PEN: hands in the ruck
83,D7s,38,Plate,2,7,ENG,ARG,PK,9,15,TRY,PK: hands in the ruck,TRY: converted
83,D7s,38,Plate,2,8,ARG,ENG,Restart,7,9,PEN,,PEN: diving over
83,D7s,38,Plate,2,9,ENG,ARG,PK,9,8,HE,PK: diving over,HE: lost fwd in tackle
83,D7s,38,Plate,2,10,ARG,ENG,Scrum,8,14,TRY,Scrum: knock on,TRY: converted
83,D7s,38,Plate,2,11,ARG,ENG,Reclaim,8,14,TRY,,TRY: converted
83,D7s,38,Plate,2,12,ENG,ARG,Restart,6,7,Counter ruck,,
83,D7s,38,Plate,2,13,ARG,ENG,Counter ruck,9,15,Kicked to touch,,
84,D7s,39,Cup,1,1,AUS,FIJ,Restart,7,7,Poached,,
84,D7s,39,Cup,1,2,FIJ,AUS,Poach,9,14,TRY,,TRY: converted
84,D7s,39,Cup,1,3,FIJ,AUS,Reclaim,10,14,TRY,,
84,D7s,39,Cup,1,4,FIJ,AUS,Reclaim,10,14,TRY,,TRY: converted
84,D7s,39,Cup,1,5,AUS,FIJ,Restart,6,12,HE,,HE: knock on
84,D7s,39,Cup,1,6,FIJ,AUS,Scrum,4,5,PEN,,PEN: playing ball on ground
84,D7s,39,Cup,1,7,AUS,FIJ,PK,11,10,PEN,PK: playing ball on ground,PEN: bc not releasing
84,D7s,39,Cup,1,8,FIJ,AUS,PK,6,4,Intercepted,PK: bc not releasing,Intercept: lost fwd
84,D7s,39,Cup,1,9,AUS,FIJ,Intercept,12,13,TRY,,
84,D7s,39,Cup,2,10,AUS,FIJ,Reclaim,8,14,TRY,,TRY: converted
84,D7s,39,Cup,2,11,FIJ,AUS,Restart,2,14,Intercepted,,
84,D7s,39,Cup,2,12,AUS,FIJ,Intercept,2,2,Poached,,
84,D7s,39,Cup,2,13,FIJ,AUS,Poach,14,14,TRY,,
84,D7s,39,Cup,2,14,AUS,FIJ,Restart,5,15,TRY,,
84,D7s,39,Cup,2,15,AUS,FIJ,Line out,12,13,PEN,Line out: restart lost to touch by receiving team,PEN: obstruction
84,D7s,39,Cup,2,16,FIJ,AUS,PK,3,5,Intercepted,PK: obstruction,Intercept: pop from ground
84,D7s,39,Cup,2,17,AUS,FIJ,Intercept,11,14,TRY,Intercept: pop from ground,TRY: converted
84,D7s,39,Cup,2,18,AUS,FIJ,Reclaim,8,11,HE,,HE: knock on
84,D7s,39,Cup,2,19,AUS,FIJ,Restart,6,15,Line out stolen,,
84,D7s,39,Cup,2,20,FIJ,AUS,Line out steal,1,1,Tackled in goal,,
84,D7s,39,Cup,2,21,AUS,FIJ,Scrum,15,13,TRY,Scrum: 5m,
85,D7s,40,Cup,1,1,RSA,NZL,Restart,3,6,Kick,,
85,D7s,40,Cup,1,2,NZL,RSA,Kick,5,5,PEN,,PEN: bc not releasing
85,D7s,40,Cup,1,3,RSA,NZL,PK,11,14,TRY,PK: bc not releasing,TRY: converted
85,D7s,40,Cup,1,4,NZL,RSA,Restart,4,2,Poached,,
85,D7s,40,Cup,1,5,RSA,NZL,Poach,14,14,PEN,,PEN: obstruction
85,D7s,40,Cup,1,6,NZL,RSA,PK,2,9,Counter ruck,PK: obstruction,
85,D7s,40,Cup,1,7,RSA,NZL,Counter ruck,7,14,TRY,,TRY: converted
85,D7s,40,Cup,1,8,NZL,RSA,Restart,1,2,Poached,,
85,D7s,40,Cup,1,9,RSA,NZL,Poach,14,15,TRY,,TRY: converted
85,D7s,40,Cup,1,10,NZL,RSA,Restart,4,6,HE,,HE: knock on
85,D7s,40,Cup,2,11,NZL,RSA,Restart,1,6,HE,,HE: lost fwd in tackle
85,D7s,40,Cup,2,12,RSA,NZL,Scrum,10,11,HE,Scrum: knock on,HE: knock on
85,D7s,40,Cup,2,13,NZL,RSA,Scrum,5,13,Tackled to touch,Scrum: knock on,
85,D7s,40,Cup,2,14,RSA,NZL,Line out,3,14,TRY,,TRY: converted
85,D7s,40,Cup,2,15,NZL,RSA,Restart,2,14,Tackled in goal,,
86,D7s,41,Shield,1,1,KEN,CAN,Restart,2,3,Tackled to touch,,
86,D7s,41,Shield,1,2,CAN,KEN,Line out,13,14,TRY,Line out: tackled to touch,TRY: converted
86,D7s,41,Shield,1,3,KEN,CAN,Restart,1,9,Intercepted,,Intercept: offload
86,D7s,41,Shield,1,4,CAN,KEN,Intercept,7,14,TRY,Intercept: off load,TRY: converted
86,D7s,41,Shield,1,5,CAN,KEN,Reclaim,12,12,HE,,HE: knock on
