SERIES.MATCH,EVENT,MATCH,ROUND,HALF,POSS,TEAM,OPP,SOURCE,START,END,LOST,SOURCE NOTE,LOST NOTE
138,NZ7s,3,Pool,2,12,WAL,AUS,PK,2,5,PEN,PK: bc not releasing,PEN: bc not releasing
138,NZ7s,3,Pool,2,13,AUS,WAL,PK,11,15,Poached,PK: bc not releasing,
138,NZ7s,3,Pool,2,14,WAL,AUS,Poach,3,3,Tackled in goal,,
138,NZ7s,3,Pool,2,15,AUS,WAL,Scrum,13,14,TRY,Scrum: 5m,TRY: converted
139,NZ7s,4,Pool,1,1,POR,FIJ,Restart,10,5,Maul,,Maul: held up
139,NZ7s,4,Pool,1,2,FIJ,POR,Scrum,11,13,TRY,Scrum: maul held up,
139,NZ7s,4,Pool,1,3,POR,FIJ,Restart,5,15,TRY,,
139,NZ7s,4,Pool,1,4,POR,FIJ,Reclaim,10,9,PEN,,PEN: off side at ruck
139,NZ7s,4,Pool,1,5,FIJ,POR,PK,7,14,TRY,PK: offside at ruck,TRY: converted
139,NZ7s,4,Pool,1,6,POR,FIJ,Restart,6,14,TRY,,TRY: converted
139,NZ7s,4,Pool,2,7,FIJ,POR,Line out,6,5,HE,Line out: restart rolled to touch by kicking team,HE: knock on
139,NZ7s,4,Pool,2,8,POR,FIJ,Scrum,11,7,Poached,Scrum: knock on,
139,NZ7s,4,Pool,2,9,FIJ,POR,Poach,9,13,TRY,,
139,NZ7s,4,Pool,2,10,FIJ,POR,Reclaim,11,14,TRY,,TRY: converted
139,NZ7s,4,Pool,2,11,FIJ,POR,Reclaim,11,10,Tackled to touch,,
139,NZ7s,4,Pool,2,12,POR,FIJ,Line out,6,6,Line out infraction,Line out: tackled to touch,Line out: not straight
139,NZ7s,4,Pool,2,13,FIJ,POR,FK,11,14,TRY,FK: line out infraction,TRY: converted
139,NZ7s,4,Pool,2,14,POR,FIJ,Restart,8,14,TRY,Restart: not 10,TRY: converted
139,NZ7s,4,Pool,2,15,FIJ,POR,Restart,4,10,HE,,HE: lost fwd in tackle
140,NZ7s,5,Pool,1,1,KEN,ARG,Restart,3,6,PEN,,PEN: bc not releasing
140,NZ7s,5,Pool,1,2,ARG,KEN,PK,10,14,TRY,PK: bc not releasing,TRY: converted
140,NZ7s,5,Pool,1,3,KEN,ARG,Restart,3,14,TRY,,TRY: converted
140,NZ7s,5,Pool,1,4,ARG,KEN,Restart,6,8,Counter ruck,,
140,NZ7s,5,Pool,1,5,KEN,ARG,Counter ruck,8,8,PEN,,PEN: bc not releasing
140,NZ7s,5,Pool,2,6,ARG,KEN,PK,8,13,TRY,PK: bc not releasing,
140,NZ7s,5,Pool,2,7,ARG,KEN,Restart,6,4,Kick,,
140,NZ7s,5,Pool,2,8,KEN,ARG,Kick,8,7,Intercepted,,
140,NZ7s,5,Pool,2,9,ARG,KEN,Intercept,9,15,TRY,,TRY: converted
140,NZ7s,5,Pool,2,10,KEN,ARG,Restart,6,9,Intercepted,,Intercept: pop from ground
140,NZ7s,5,Pool,2,11,ARG,KEN,Intercept,7,13,TRY,Intercept: pop from ground,
141,NZ7s,6,Pool,1,1,SCO,SAM,Scrum,12,10,Intercepted,Scrum: restart knocked by receiving team,Intercept: knock on
141,NZ7s,6,Pool,1,2,SAM,SCO,Intercept,6,2,HE,,HE: knock on
141,NZ7s,6,Pool,1,3,SCO,SAM,Scrum,14,14,TRY,Scrum: knock on,TRY: converted
141,NZ7s,6,Pool,1,4,SCO,SAM,Scrum,12,14,TRY,Scrum: restart knocked by receiving team,TRY: converted
141,NZ7s,6,Pool,1,5,SAM,SCO,Restart,4,6,Intercepted,,Intercept: lost fwd in tackle
141,NZ7s,6,Pool,1,6,SCO,SAM,Intercept,10,9,Kicked to touch,Intercept: lost fwd in tackle,Kick: kicked to touch to end half
141,NZ7s,6,Pool,2,7,SCO,SAM,Restart,5,8,HE,,HE: knock on
141,NZ7s,6,Pool,2,8,SAM,SCO,Scrum,8,9,Poached,Scrum: knock on,Poach: standing tackle
141,NZ7s,6,Pool,2,9,SCO,SAM,Poach,7,11,Maul,Poach: standing tackle,Maul: held up
141,NZ7s,6,Pool,2,10,SAM,SCO,Scrum,5,4,Intercepted,Scrum: maul held up,
141,NZ7s,6,Pool,2,11,SCO,SAM,Intercept,12,14,PEN,,PEN: bc not releasing
141,NZ7s,6,Pool,2,12,SAM,SCO,PK,2,14,TRY,PK: bc not releasing,TRY: converted
141,NZ7s,6,Pool,2,13,SCO,SAM,Restart,6,7,Intercepted,,Intercept: pop from ground
141,NZ7s,6,Pool,2,14,SAM,SCO,Intercept,9,15,TRY,Intercept: pop from ground,
142,NZ7s,7,Pool,1,1,NZL,CAN,Restart,5,14,HE,,HE: knock on
142,NZ7s,7,Pool,1,2,CAN,NZL,Scrum,2,2,PEN,Scrum: knock on,PEN: bc not releasing
142,NZ7s,7,Pool,1,3,NZL,CAN,PK,14,13,TRY,PK: bc not releasing,
142,NZ7s,7,Pool,1,4,NZL,CAN,Reclaim,12,14,TRY,,TRY: converted
142,NZ7s,7,Pool,1,5,CAN,NZL,Restart,4,12,Counter ruck,,
142,NZ7s,7,Pool,1,6,NZL,CAN,Counter ruck,4,15,TRY,,TRY: converted
142,NZ7s,7,Pool,2,7,NZL,CAN,Reclaim,9,9,PEN,,PEN: side entry
142,NZ7s,7,Pool,2,8,CAN,NZL,PK,7,11,HE,PK: offside at ruck,HE: knock on
142,NZ7s,7,Pool,2,9,NZL,CAN,Scrum,5,5,Scrum stolen,,Scrum: stolen
142,NZ7s,7,Pool,2,10,CAN,NZL,Scrum steal,11,15,PEN,,PEN: bc not releasing
142,NZ7s,7,Pool,2,11,NZL,CAN,PK,1,14,TRY,PK: bc not releasing,TRY: converted
142,NZ7s,7,Pool,2,12,NZL,CAN,Reclaim,10,7,Counter ruck,,
142,NZ7s,7,Pool,2,13,CAN,NZL,Counter ruck,9,13,TRY,,
143,NZ7s,8,Pool,1,1,PNG,ENG,FK,8,12,Poached,FK: restart not 10 by kicking team,
143,NZ7s,8,Pool,1,2,ENG,PNG,Poach,4,13,TRY,,
143,NZ7s,8,Pool,1,3,PNG,ENG,Restart,5,6,Poached,,
143,NZ7s,8,Pool,1,4,ENG,PNG,Poach,9,14,HE,,HE: knock on
143,NZ7s,8,Pool,1,5,PNG,ENG,Scrum,2,6,Tackled to touch,Scrum: knock on,
143,NZ7s,8,Pool,1,6,ENG,PNG,Line out,10,14,TRY,Line out: tackled to touch,TRY: converted
143,NZ7s,8,Pool,1,7,PNG,ENG,Restart,6,7,PEN,,PEN: bc not releasing
143,NZ7s,8,Pool,1,8,ENG,PNG,PK,9,15,TRY,PK: bc not releasing,
143,NZ7s,8,Pool,2,9,ENG,PNG,Restart,6,13,Tackled to touch,,
143,NZ7s,8,Pool,2,10,PNG,ENG,Line out,3,3,Line out stolen,,
143,NZ7s,8,Pool,2,11,ENG,PNG,Line out steal,13,15,TRY,,
143,NZ7s,8,Pool,2,12,PNG,ENG,Restart,1,4,PEN,,PEN: wheeling scrum
143,NZ7s,8,Pool,2,13,ENG,PNG,PK,12,14,TRY,PK: wheeling scrum,TRY: converted
143,NZ7s,8,Pool,2,14,PNG,ENG,Restart,4,10,HE,,HE: fwd pass
143,NZ7s,8,Pool,2,15,ENG,PNG,Scrum,6,11,HE,Scrum: fwd pass,HE: knock on
144,NZ7s,9,Pool,1,1,JPN,RSA,Restart,1,2,Kick,,
144,NZ7s,9,Pool,1,2,RSA,JPN,Kick,9,8,Intercepted,,Intercept: lost fwd in tackle
144,NZ7s,9,Pool,1,3,JPN,RSA,Intercept,8,13,HE,Intercept: lost fwd in tackle,HE: knock on
144,NZ7s,9,Pool,1,4,RSA,JPN,Scrum,3,5,Intercepted,Scrum: knock on,
144,NZ7s,9,Pool,1,5,JPN,RSA,Intercept,11,10,PEN,,PEN: diving over
144,NZ7s,9,Pool,1,6,RSA,JPN,PK,6,13,TRY,,
144,NZ7s,9,Pool,1,7,JPN,RSA,Restart,1,2,Kick,,
144,NZ7s,9,Pool,1,8,RSA,JPN,Kick,5,14,TRY,,TRY: converted
144,NZ7s,9,Pool,1,9,JPN,RSA,Restart,1,1,Counter ruck,,
144,NZ7s,9,Pool,1,10,RSA,JPN,Counter ruck,15,14,TRY,,TRY: converted
144,NZ7s,9,Pool,2,11,RSA,JPN,Restart,1,4,PEN,,PEN: rucking around neck
144,NZ7s,9,Pool,2,12,JPN,RSA,PK,10,12,HE,,HE: fwd pass
144,NZ7s,9,Pool,2,13,RSA,JPN,Scrum,4,5,Poached,Scrum: fwd pass,
144,NZ7s,9,Pool,2,14,JPN,RSA,Poach,11,14,PEN,,PEN: bc not releasing
144,NZ7s,9,Pool,2,15,RSA,JPN,PK,2,11,PEN,PK: bc not releasing,PEN: diving over
144,NZ7s,9,Pool,2,16,JPN,RSA,PK,5,10,PEN,PK: diving over,PEN: bc not releasing
144,NZ7s,9,Pool,2,17,RSA,JPN,PK,6,9,Line out stolen,PK: bc not releasing,
144,NZ7s,9,Pool,2,18,JPN,RSA,Line out steal,7,15,TRY,,TRY: converted
144,NZ7s,9,Pool,2,19,RSA,JPN,Restart,6,15,TRY,,
145,NZ7s,10,Pool,1,1,FRA,USA,Reclaim,10,12,PEN,,PEN: side entry
145,NZ7s,10,Pool,1,2,USA,FRA,PK,4,10,Line out stolen,PK: side entry,
145,NZ7s,10,Pool,1,3,FRA,USA,Line out steal,6,7,Tackled to touch,,
145,NZ7s,10,Pool,1,4,USA,FRA,Line out,9,13,TRY,Line out: tackled to touch; Line out: quick,
145,NZ7s,10,Pool,1,5,FRA,USA,Restart,5,5,Counter ruck,,
145,NZ7s,10,Pool,1,6,USA,FRA,Counter ruck,11,15,TRY,,
145,NZ7s,10,Pool,1,7,FRA,USA,Restart,5,13,Intercepted,,
145,NZ7s,10,Pool,1,8,USA,FRA,Intercept,3,3,Tackled in goal,,
145,NZ7s,10,Pool,1,9,FRA,USA,Scrum,13,14,Intercepted,Scrum: 5m,
145,NZ7s,10,Pool,1,10,USA,FRA,Intercept,2,14,TRY,,TRY: converted
145,NZ7s,10,Pool,1,11,FRA,USA,Restart,1,2,Intercepted,,
145,NZ7s,10,Pool,1,12,USA,FRA,Intercept,14,14,TRY,,TRY: converted
145,NZ7s,10,Pool,2,13,FRA,USA,Restart,4,14,TRY,,TRY: converted
145,NZ7s,10,Pool,2,14,USA,FRA,FK,8,14,TRY,FK: restart direct to touch by kicking team,TRY: converted
145,NZ7s,10,Pool,2,15,USA,FRA,Reclaim,12,14,TRY,,TRY: converted
145,NZ7s,10,Pool,2,16,FRA,USA,Line out,4,14,PEN,Line out: restart rolled to touch by kicking team,PEN: bc not releasing
145,NZ7s,10,Pool,2,17,USA,FRA,PK,2,9,Poached,PK: bc not releasing,
145,NZ7s,10,Pool,2,18,FRA,USA,Poach,7,7,Tackled to touch,,
145,NZ7s,10,Pool,2,19,USA,FRA,Line out,9,9,Kicked to touch,Line out: tackled to touch,Kick: kicked to touch to end half
146,NZ7s,11,Pool,1,1,AUS,POR,Reclaim,11,14,TRY,,
146,NZ7s,11,Pool,1,2,POR,AUS,Restart,5,11,HE,,HE: knock on
146,NZ7s,11,Pool,1,3,AUS,POR,Scrum,5,5,PEN,,PEN: hands in ruck
146,NZ7s,11,Pool,1,4,POR,AUS,PK,11,13,PEN,PK: hands in ruck,PEN: punching (yc)
146,NZ7s,11,Pool,1,5,AUS,POR,PK,3,8,PEN,PK: punching,PEN: bc not releasing
146,NZ7s,11,Pool,1,6,POR,AUS,PK,8,10,Counter ruck,PK: bc not releasing,
146,NZ7s,11,Pool,1,7,AUS,POR,Counter ruck,6,10,Tackled to touch,,
146,NZ7s,11,Pool,1,8,POR,AUS,Line out,6,6,Line out stolen,Line out: tackled to touch,
146,NZ7s,11,Pool,1,9,AUS,POR,Line out steal,10,12,Tackled to touch,,
146,NZ7s,11,Pool,1,10,POR,AUS,Line out,4,11,Counter ruck,Line out: tackled to touch,
146,NZ7s,11,Pool,1,11,AUS,POR,Counter ruck,5,15,TRY,,
146,NZ7s,11,Pool,2,12,AUS,POR,Restart,5,14,TRY,,TRY: converted
146,NZ7s,11,Pool,2,13,POR,AUS,FK,8,9,Counter ruck,FK: restart not 10 by kicking team,
146,NZ7s,11,Pool,2,14,AUS,POR,Counter ruck,7,14,TRY,,TRY: converted
146,NZ7s,11,Pool,2,15,POR,AUS,Restart,5,8,HE,,HE: knock on
146,NZ7s,11,Pool,2,16,AUS,POR,Scrum,8,15,TRY,Scrum: knock on,
146,NZ7s,11,Pool,2,17,POR,AUS,Restart,5,4,HE,,HE: knock on
146,NZ7s,11,Pool,2,18,AUS,POR,Scrum,12,11,Intercepted,Scrum: knock on,Intercept: lost fwd in tackle
146,NZ7s,11,Pool,2,19,POR,AUS,Intercept,5,6,PEN,Intercept: lost fwd in tackle,PEN: bc not releasing
146,NZ7s,11,Pool,2,20,AUS,POR,PK,10,10,Kicked to touch,PK: bc not releasing,Kick: kicked to touch to end half
147,NZ7s,12,Pool,1,1,FIJ,WAL,Restart,3,14,TRY,,TRY: converted
147,NZ7s,12,Pool,1,2,WAL,FIJ,Restart,5,13,Line out stolen,,
147,NZ7s,12,Pool,1,3,FIJ,WAL,Line out steal,3,14,TRY,,TRY: converted
147,NZ7s,12,Pool,1,4,FIJ,WAL,Reclaim,12,12,HE,,HE: knock on
147,NZ7s,12,Pool,1,5,WAL,FIJ,Scrum,4,8,PEN,Scrum: knock on,PEN: bc not releasing
147,NZ7s,12,Pool,1,6,FIJ,WAL,PK,8,14,TRY,PK: bc not releasing,TRY: converted
147,NZ7s,12,Pool,1,7,WAL,FIJ,Restart,5,13,Tackled to touch,,
147,NZ7s,12,Pool,1,8,FIJ,WAL,Line out,3,14,TRY,Line out: tackled to touch,TRY: converted
147,NZ7s,12,Pool,2,9,WAL,FIJ,Restart,5,15,TRY,,
147,NZ7s,12,Pool,2,10,FIJ,WAL,Restart,5,5,PEN,,PEN: diving over
147,NZ7s,12,Pool,2,11,WAL,FIJ,PK,11,15,TRY,,TRY: converted
147,NZ7s,12,Pool,2,12,FIJ,WAL,Restart,5,8,Intercepted,,
147,NZ7s,12,Pool,2,13,WAL,FIJ,Intercept,8,12,Counter ruck,,
147,NZ7s,12,Pool,2,14,FIJ,WAL,Counter ruck,4,5,HE,,HE: knock on
147,NZ7s,12,Pool,2,15,WAL,FIJ,Scrum,11,14,TRY,Scrum: knock on,TRY: converted
147,NZ7s,12,Pool,2,16,FIJ,WAL,Restart,6,15,Intercepted,,
147,NZ7s,12,Pool,2,17,WAL,FIJ,Intercept,1,2,Intercepted,,Intercept: pop off ground
147,NZ7s,12,Pool,2,18,FIJ,WAL,Intercept,14,14,TRY,Intercept: pop from ground,TRY: converted
147,NZ7s,12,Pool,2,19,FIJ,WAL,Reclaim,11,14,TRY,,TRY: converted
148,NZ7s,13,Pool,1,1,SAM,ARG,Line out,1,2,Kick,Line out: restart rolled to touch by kicking team,Kick: touch kick missed
148,NZ7s,13,Pool,1,2,ARG,SAM,Kick,9,10,PEN,Kick: touch kick missed,PEN: bc not releasing
148,NZ7s,13,Pool,1,3,SAM,ARG,PK,6,13,TRY,PK: bc not releasing,TRY: converted
148,NZ7s,13,Pool,1,4,SAM,ARG,Reclaim,10,10,Tackled to touch,,
148,NZ7s,13,Pool,1,5,ARG,SAM,Line out,6,14,TRY,Line out: tackled to touch,TRY: converted
148,NZ7s,13,Pool,1,6,ARG,SAM,Reclaim,11,14,TRY,,TRY: converted
148,NZ7s,13,Pool,2,7,SAM,ARG,Reclaim,10,13,TRY,,TRY: converted
148,NZ7s,13,Pool,2,8,ARG,SAM,Restart,2,14,TRY,,TRY: converted
148,NZ7s,13,Pool,2,9,ARG,SAM,Reclaim,11,14,HE,,HE: fwd pass
148,NZ7s,13,Pool,2,10,SAM,ARG,Scrum,2,14,PEN,,PEN: playing ball on ground
148,NZ7s,13,Pool,2,11,ARG,SAM,PK,2,14,PEN,PK: playing ball on ground,PEN: bc not releasing
148,NZ7s,13,Pool,2,12,SAM,ARG,PK,5,14,TRY,PK: bc not releasing,TRY: converted
149,NZ7s,14,Pool,1,1,SCO,KEN,Restart,5,14,TRY,,TRY: converted
149,NZ7s,14,Pool,1,2,SCO,KEN,Scrum,12,13,PEN,Scrum: restart knocked by receiving team,PEN: bc not releasing
149,NZ7s,14,Pool,1,3,KEN,SCO,PK,3,14,TRY,PK: bc not releasing,TRY: converted
149,NZ7s,14,Pool,1,4,SCO,KEN,Restart,3,5,Intercepted,,Intercept: lost fwd in tackle
149,NZ7s,14,Pool,1,5,KEN,SCO,Intercept,5,11,Intercepted,Intercept: lost fwd in tackle,
149,NZ7s,14,Pool,1,6,SCO,KEN,Intercept,5,14,TRY,,TRY: converted
149,NZ7s,14,Pool,1,7,KEN,SCO,Restart,4,15,Tackled to touch,,
149,NZ7s,14,Pool,2,8,KEN,SCO,Restart,4,15,TRY,,
149,NZ7s,14,Pool,2,9,SCO,KEN,FK,8,8,Poached,FK: restart direct to touch by kicking team,Poach: standing tackle
149,NZ7s,14,Pool,2,10,KEN,SCO,Poach,8,14,TRY,Poach: standing tackle,TRY: converted
149,NZ7s,14,Pool,2,11,SCO,KEN,Restart,4,8,PEN,,PEN: side entry
149,NZ7s,14,Pool,2,12,KEN,SCO,PK,8,15,Poached,PK: side entry,
149,NZ7s,14,Pool,2,13,SCO,KEN,Poach,1,14,PEN,,PEN: bc not releasing
149,NZ7s,14,Pool,2,14,KEN,SCO,PK,2,1,Kicked to touch,PK: bc not releasing,Kick: kicked to touch to end half
150,NZ7s,15,Pool,1,1,NZL,PNG,Restart,5,15,TRY,,
150,NZ7s,15,Pool,1,2,PNG,NZL,FK,8,7,Intercepted,FK: restart direct to touch by kicking team,Intercept: lost fwd in tackle
150,NZ7s,15,Pool,1,3,NZL,PNG,Intercept,9,7,Tackled to touch,Intercept: lost fwd in tackle,
150,NZ7s,15,Pool,1,4,PNG,NZL,Line out,9,7,Intercepted,Line out: tackled to touch,
150,NZ7s,15,Pool,1,5,NZL,PNG,Intercept,9,14,TRY,,TRY: converted
150,NZ7s,15,Pool,1,6,PNG,NZL,Restart,1,1,Intercepted,,
150,NZ7s,15,Pool,1,7,NZL,PNG,Intercept,15,14,HE,,HE: knock on
150,NZ7s,15,Pool,1,8,PNG,NZL,Scrum,2,2,HE,Scrum: knock on,HE: knock on
150,NZ7s,15,Pool,1,9,NZL,PNG,Scrum,14,14,TRY,Scrum: knock on,TRY: converted
150,NZ7s,15,Pool,1,10,NZL,PNG,Reclaim,12,11,PEN,,PEN: diving over
150,NZ7s,15,Pool,1,11,PNG,NZL,PK,5,14,HE,PK: diving over,HE: knock on
150,NZ7s,15,Pool,2,12,PNG,NZL,FK,8,15,HE,FK: restart direct to touch by kicking team,HE: knock on
150,NZ7s,15,Pool,2,13,NZL,PNG,Scrum,1,1,HE,Scrum: knock on,HE: knock on
150,NZ7s,15,Pool,2,14,PNG,NZL,Scrum,15,13,TRY,Scrum: knock on,TRY: converted
150,NZ7s,15,Pool,2,15,NZL,PNG,Restart,2,6,Intercepted,,Intercept: lost fwd in tackle
150,NZ7s,15,Pool,2,16,PNG,NZL,Intercept,10,15,Counter ruck,Intercept: lost fwd in tackle,
150,NZ7s,15,Pool,2,17,NZL,PNG,Counter ruck,1,14,TRY,,TRY: converted
150,NZ7s,15,Pool,2,18,PNG,NZL,FK,8,8,PEN,FK: restart not 10 by kicking team,PEN: ahead of kicker
150,NZ7s,15,Pool,2,19,NZL,PNG,PK,8,14,TRY,PEN: ahead of kicker,TRY: converted
150,NZ7s,15,Pool,2,20,NZL,PNG,Reclaim,10,15,TRY,,
150,NZ7s,15,Pool,2,21,PNG,NZL,Restart,6,9,Kick,,
150,NZ7s,15,Pool,2,22,NZL,PNG,Kick,2,1,Kicked to touch,,Kick: kicked to touch to end half
151,NZ7s,16,Pool,1,1,CAN,ENG,Restart,6,15,PEN,,PEN: playing man without the ball
151,NZ7s,16,Pool,1,2,ENG,CAN,PK,3,9,PEN,PEN: playing man without the ball,PEN: bc not releasing
151,NZ7s,16,Pool,1,3,CAN,ENG,PK,7,10,Line out stolen,PK: bc not releasing,
151,NZ7s,16,Pool,1,4,ENG,CAN,Line out steal,6,14,TRY,,
151,NZ7s,16,Pool,1,5,CAN,ENG,Restart,6,9,PEN,,PEN: bc not releasing
151,NZ7s,16,Pool,1,6,ENG,CAN,PK,7,15,TRY,PK: bc not releasing,TRY: converted
151,NZ7s,16,Pool,1,7,ENG,CAN,Reclaim,11,13,Poached,,
151,NZ7s,16,Pool,1,8,CAN,ENG,Poach,3,13,TRY,,
151,NZ7s,16,Pool,2,9,ENG,CAN,Restart,4,13,TRY,,
151,NZ7s,16,Pool,2,10,ENG,CAN,Reclaim,10,8,PEN,,PEN: bc not releasing
151,NZ7s,16,Pool,2,11,CAN,ENG,PK,8,11,PEN,PK: bc not releasing,PEN: playing ball on ground
151,NZ7s,16,Pool,2,12,ENG,CAN,PK,5,15,TRY,PK: playing ball on ground,
151,NZ7s,16,Pool,2,13,CAN,ENG,Restart,6,6,PEN,,PEN: hands in ruck
151,NZ7s,16,Pool,2,14,ENG,CAN,PK,10,15,HE,PK: hands in ruck,HE: ball thrown to touch
151,NZ7s,16,Pool,2,15,CAN,ENG,Line out,1,7,Tackled to touch,Line out: ball thrown to touch,
151,NZ7s,16,Pool,2,16,ENG,CAN,Line out,9,9,Line out stolen,Line out: tackled to touch,
151,NZ7s,16,Pool,2,17,CAN,ENG,Line out steal,7,8,Counter ruck,,
151,NZ7s,16,Pool,2,18,ENG,CAN,Counter ruck,8,13,TRY,,
152,NZ7s,17,Pool,1,1,JPN,FRA,Restart,6,6,Kicked to touch,,Kick: rolled to touch
152,NZ7s,17,Pool,1,2,FRA,JPN,Line out,4,14,TRY,Line out: kick rolled to touch; Line out: quick,TRY: converted
152,NZ7s,17,Pool,1,3,JPN,FRA,Restart,5,15,TRY,,
152,NZ7s,17,Pool,1,4,FRA,JPN,Restart,6,14,TRY,,TRY: converted
152,NZ7s,17,Pool,1,5,JPN,FRA,Restart,5,11,Counter ruck,,
152,NZ7s,17,Pool,1,6,FRA,JPN,Counter ruck,5,14,TRY,,TRY: converted
152,NZ7s,17,Pool,1,7,JPN,FRA,Restart,6,5,HE,,HE: knock on
152,NZ7s,17,Pool,1,8,FRA,JPN,Scrum,11,14,TRY,Scrum: knock on,TRY: converted
152,NZ7s,17,Pool,2,9,FRA,JPN,FK,8,14,PEN,FK: restart not a drop kick,PEN: bc not releasing
152,NZ7s,17,Pool,2,10,JPN,FRA,PK,2,14,TRY,PK: bc not releasing,TRY: converted
152,NZ7s,17,Pool,2,11,FRA,JPN,Restart,6,13,TRY,,TRY: converted
152,NZ7s,17,Pool,2,12,JPN,FRA,Scrum,5,5,Intercepted,Scrum: restart knocked by kicking team,
152,NZ7s,17,Pool,2,13,FRA,JPN,Intercept,11,12,PEN,,PEN: diving over
152,NZ7s,17,Pool,2,14,JPN,FRA,PK,4,4,HE,PK: diving over,HE: knock on
152,NZ7s,17,Pool,2,15,FRA,JPN,Scrum,12,10,HE,Scrum: knock on,HE: lost fwd in tackle
152,NZ7s,17,Pool,2,16,JPN,FRA,Scrum,6,15,TRY,Scrum: lost fwd in tackle,
153,NZ7s,18,Pool,1,1,RSA,USA,Restart,3,10,HE,,HE: knock on
153,NZ7s,18,Pool,1,2,USA,RSA,Scrum,6,14,TRY,Scrum: knock on,TRY: converted
153,NZ7s,18,Pool,1,3,RSA,USA,Restart,6,14,TRY,,TRY: converted
153,NZ7s,18,Pool,1,4,USA,RSA,Restart,4,14,Counter ruck,,
153,NZ7s,18,Pool,1,5,RSA,USA,Counter ruck,2,14,TRY,,TRY: converted
153,NZ7s,18,Pool,1,6,USA,RSA,Restart,4,14,TRY,,TRY: converted
153,NZ7s,18,Pool,2,7,RSA,USA,Line out,12,14,HE,Line out: lost to touch by receiving team,HE: lost fwd in tackle
153,NZ7s,18,Pool,2,8,USA,RSA,Scrum,2,2,Scrum stolen,Scrum: lost fwd in tackle,
153,NZ7s,18,Pool,2,9,RSA,USA,Scrum steal,14,13,TRY,,TRY: converted
153,NZ7s,18,Pool,2,10,USA,RSA,Restart,1,10,PEN,,PEN: bc not releasing
153,NZ7s,18,Pool,2,11,RSA,USA,PK,6,8,HE,PK: bc not releasing,HE: knock on
153,NZ7s,18,Pool,2,12,USA,RSA,Scrum,8,7,Scrum stolen,Scrum: knock on,
153,NZ7s,18,Pool,2,13,RSA,USA,Scrum steal,9,13,TRY,,
153,NZ7s,18,Pool,2,14,USA,RSA,Restart,4,7,HE,,HE: knock on
154,NZ7s,19,Pool,1,1,WAL,POR,Reclaim,11,13,TRY,,
154,NZ7s,19,Pool,1,2,POR,WAL,Restart,5,8,Kicked to touch,,
154,NZ7s,19,Pool,1,3,WAL,POR,Kick,3,13,TRY,,
154,NZ7s,19,Pool,1,4,WAL,POR,Reclaim,7,15,TRY,,
154,NZ7s,19,Pool,1,5,WAL,POR,Reclaim,7,12,PEN,,PEN: bc not releasing
154,NZ7s,19,Pool,1,6,POR,WAL,PK,4,9,HE,PK: bc not releasing,HE: lost fwd in tackle
154,NZ7s,19,Pool,1,7,WAL,POR,Scrum,7,13,Intercepted,Scrum: lost fwd in tackle,
154,NZ7s,19,Pool,1,8,POR,WAL,Intercept,3,14,TRY,,TRY: converted
154,NZ7s,19,Pool,2,9,WAL,POR,Restart,5,7,PEN,,PEN: bc not releasing
154,NZ7s,19,Pool,2,10,POR,WAL,PK,9,5,Counter ruck,PK: bc not releasing,
154,NZ7s,19,Pool,2,11,WAL,POR,Counter ruck,11,11,HE,,HE: lost fwd in tackle
154,NZ7s,19,Pool,2,12,POR,WAL,Scrum,5,14,Kicked to touch,Scrum: lost fwd in tackle,
154,NZ7s,19,Pool,2,13,WAL,POR,Line out,3,13,TRY,Line out: kick rolled to touch; Line out: quick,
154,NZ7s,19,Pool,2,14,POR,WAL,Restart,5,15,TRY,,
154,NZ7s,19,Pool,2,15,WAL,POR,Restart,4,8,PEN,,PEN: off side at ruck
154,NZ7s,19,Pool,2,16,POR,WAL,PK,8,8,Poached,PK: off side at ruck,Poach: standing tackle
154,NZ7s,19,Pool,2,17,WAL,POR,Poach,8,13,Kicked through goal,Poach: standing tackle,
154,NZ7s,19,Pool,2,18,POR,WAL,22,2,11,HE,,HE: fwd pass
155,NZ7s,20,Pool,1,1,FIJ,AUS,Reclaim,11,14,TRY,,TRY: converted
155,NZ7s,20,Pool,1,2,AUS,FIJ,FK,8,7,PEN,FK: restart ahead of kicker,PEN: obstruction
155,NZ7s,20,Pool,1,3,FIJ,AUS,PK,8,15,PEN,PK: obstruction,PEN: bc not releasing
155,NZ7s,20,Pool,1,4,AUS,FIJ,PK,1,6,PEN,PK: bc not releasing,PEN: side entry
155,NZ7s,20,Pool,1,5,FIJ,AUS,PK,10,15,TRY,PK: side entry,TRY: converted
155,NZ7s,20,Pool,1,6,AUS,FIJ,Restart,6,6,Tackled to touch,,
155,NZ7s,20,Pool,1,7,FIJ,AUS,Line out,10,11,HE,Line out: tackled to touch,HE: knock on
155,NZ7s,20,Pool,1,8,AUS,FIJ,Scrum,5,5,Kicked to touch,Scrum: knock on,
155,NZ7s,20,Pool,1,9,FIJ,AUS,Line out,13,13,Line out stolen,Line out: kick to touch,
155,NZ7s,20,Pool,1,10,AUS,FIJ,Line out steal,3,3,HE,,HE: knock on
155,NZ7s,20,Pool,2,11,FIJ,AUS,Restart,5,5,Intercepted,,Intercept: offload
155,NZ7s,20,Pool,2,12,AUS,FIJ,Intercept,11,11,Maul,Intercept: off load,Maul: held up
155,NZ7s,20,Pool,2,13,FIJ,AUS,Scrum,5,14,Intercepted,Scrum: maul held up,Intercept: pop off ground
